"Date","Price","Open","High","Low","Change %"
"May 28, 2015","7.947","7.947","7.947","7.947","0.15%"
"May 27, 2015","7.935","7.944","7.944","7.923","-0.14%"
"May 26, 2015","7.946","7.938","7.946","7.938","1.15%"
"May 25, 2015","7.856","7.856","7.856","7.856","0.00%"
"May 22, 2015","7.856","7.856","7.856","7.856","0.38%"
"May 21, 2015","7.826","7.841","7.841","7.826","-0.57%"
"May 20, 2015","7.871","7.871","7.871","7.871","1.55%"
"May 19, 2015","7.751","7.751","7.751","7.751","0.89%"
"May 18, 2015","7.683","7.691","7.691","7.683","-1.37%"
"May 16, 2015","7.790","7.706","7.790","7.706","1.09%"
"May 15, 2015","7.706","7.691","7.706","7.691","-1.60%"
"May 13, 2015","7.831","8.023","8.023","7.831","-1.27%"
"May 12, 2015","7.932","7.932","7.932","7.932","0.39%"
"May 11, 2015","7.901","7.872","7.901","7.872","-0.15%"
"May 08, 2015","7.913","7.909","7.913","7.909","0.50%"
"May 07, 2015","7.874","7.722","7.874","7.722","1.40%"
"May 06, 2015","7.765","7.789","7.789","7.765","0.65%"
"May 05, 2015","7.715","7.663","7.715","7.650","0.57%"
"May 04, 2015","7.671","7.664","7.679","7.654","0.68%"
"Apr 30, 2015","7.619","7.664","7.664","7.619","-0.96%"
"Apr 29, 2015","7.693","7.694","7.694","7.692","0.31%"
"Apr 28, 2015","7.669","7.637","7.669","7.637","1.89%"
"Apr 27, 2015","7.527","7.459","7.527","7.459","0.61%"
"Apr 24, 2015","7.481","7.462","7.481","7.461","-0.49%"
"Apr 23, 2015","7.518","7.518","7.518","7.518","0.78%"
"Apr 22, 2015","7.460","7.497","7.497","7.460","-0.07%"
"Apr 21, 2015","7.465","7.417","7.465","7.417","0.31%"
"Apr 20, 2015","7.442","7.410","7.442","7.410","-0.24%"
"Apr 17, 2015","7.460","7.460","7.460","7.460","1.88%"
"Apr 16, 2015","7.322","7.316","7.322","7.299","0.32%"
"Apr 15, 2015","7.299","7.303","7.303","7.281","1.05%"
"Apr 14, 2015","7.223","7.179","7.223","7.179","0.65%"
"Apr 13, 2015","7.176","7.170","7.181","7.170","-0.06%"
"Apr 10, 2015","7.180","7.167","7.184","7.167","-0.17%"
"Apr 09, 2015","7.192","7.218","7.218","7.192","-0.42%"
"Apr 08, 2015","7.222","7.219","7.222","7.219","0.11%"
"Apr 07, 2015","7.214","7.219","7.219","7.212","0.35%"
"Apr 06, 2015","7.189","7.219","7.219","7.189","-0.29%"
"Apr 02, 2015","7.210","7.205","7.210","7.196","0.26%"
"Apr 01, 2015","7.191","7.206","7.206","7.177","0.01%"
"Mar 31, 2015","7.190","7.164","7.190","7.164","0.76%"
"Mar 30, 2015","7.136","7.065","7.136","7.065","0.85%"
"Mar 27, 2015","7.076","7.070","7.076","7.070","-0.10%"
"Mar 26, 2015","7.083","7.080","7.083","7.080","0.50%"
"Mar 25, 2015","7.048","7.081","7.081","7.043","-0.28%"
"Mar 24, 2015","7.068","7.081","7.081","7.058","-1.23%"
"Mar 23, 2015","7.156","7.081","7.168","7.081","0.20%"
"Mar 20, 2015","7.142","7.124","7.142","7.089","-0.32%"
"Mar 19, 2015","7.165","7.245","7.245","7.165","-0.56%"
"Mar 18, 2015","7.205","7.154","7.205","7.154","-0.93%"
"Mar 17, 2015","7.273","7.211","7.285","7.211","0.51%"
"Mar 16, 2015","7.236","7.155","7.236","7.155","-0.41%"
"Mar 13, 2015","7.266","7.290","7.290","7.266","-0.66%"
"Mar 12, 2015","7.314","7.368","7.368","7.314","-1.16%"
"Mar 11, 2015","7.400","7.333","7.440","7.333","2.65%"
"Mar 10, 2015","7.209","7.086","7.209","7.086","2.49%"
"Mar 09, 2015","7.034","6.947","7.034","6.872","2.02%"
"Mar 06, 2015","6.895","6.864","6.915","6.864","-0.23%"
"Mar 05, 2015","6.911","6.864","6.927","6.864","0.93%"
"Mar 04, 2015","6.847","6.810","6.914","6.810","1.08%"
"Mar 03, 2015","6.774","6.742","6.774","6.742","0.74%"
"Mar 02, 2015","6.724","6.715","6.739","6.715","-0.49%"
"Feb 27, 2015","6.757","6.674","6.757","6.674","0.46%"
"Feb 26, 2015","6.726","6.730","6.737","6.726","-0.62%"
"Feb 25, 2015","6.768","6.794","6.794","6.768","-0.63%"
"Feb 24, 2015","6.811","6.760","6.822","6.760","-0.60%"
"Feb 23, 2015","6.852","7.023","7.023","6.852","-0.87%"
"Feb 20, 2015","6.912","6.885","6.912","6.885","0.89%"
"Feb 19, 2015","6.851","6.851","6.851","6.851","0.00%"
"Feb 18, 2015","6.851","6.748","6.851","6.748","-2.95%"
"Feb 17, 2015","7.059","7.094","7.094","6.963","-1.33%"
"Feb 16, 2015","7.154","7.123","7.174","7.123","-0.31%"
"Feb 13, 2015","7.176","7.206","7.206","7.005","1.44%"
"Feb 12, 2015","7.074","7.123","7.123","7.031","0.40%"
"Feb 11, 2015","7.046","6.918","7.046","6.918","1.22%"
"Feb 10, 2015","6.961","6.918","6.961","6.918","1.02%"
"Feb 09, 2015","6.891","6.864","6.908","6.844","0.07%"
"Feb 06, 2015","6.886","6.897","6.903","6.874","-0.19%"
"Feb 05, 2015","6.899","6.852","6.924","6.852","0.98%"
"Feb 04, 2015","6.832","6.758","6.832","6.758","0.25%"
"Feb 03, 2015","6.815","6.860","6.860","6.815","-0.35%"
"Feb 02, 2015","6.839","6.786","6.841","6.786","-0.54%"
"Feb 01, 2015","6.876","6.876","6.876","6.876","0.00%"
"Jan 30, 2015","6.876","6.930","6.930","6.863","-0.48%"
"Jan 29, 2015","6.909","6.896","6.930","6.894","0.58%"
"Jan 28, 2015","6.869","6.843","6.869","6.843","-1.22%"
"Jan 27, 2015","6.954","6.998","7.007","6.954","0.30%"
"Jan 26, 2015","6.933","6.831","6.933","6.831","0.04%"
"Jan 23, 2015","6.930","6.967","6.967","6.879","-1.66%"
"Jan 22, 2015","7.047","7.063","7.063","7.047","-0.76%"
"Jan 21, 2015","7.101","7.194","7.194","7.096","-2.61%"
"Jan 20, 2015","7.291","7.298","7.337","7.291","-0.59%"
"Jan 19, 2015","7.334","7.284","7.464","7.284","0.08%"
"Jan 16, 2015","7.328","7.312","7.335","7.312","-0.37%"
"Jan 15, 2015","7.355","7.381","7.400","7.355","-0.59%"
"Jan 14, 2015","7.399","7.382","7.405","7.382","-0.52%"
"Jan 13, 2015","7.438","7.438","7.443","7.424","-0.16%"
"Jan 12, 2015","7.450","7.646","7.646","7.447","-1.15%"
"Jan 09, 2015","7.537","7.563","7.613","7.514","-0.50%"
"Jan 08, 2015","7.575","7.590","7.625","7.575","-0.97%"
"Jan 07, 2015","7.649","7.660","7.671","7.649","-1.24%"
"Jan 06, 2015","7.745","7.772","7.786","7.745","0.26%"
"Jan 05, 2015","7.725","7.661","7.765","7.661","1.14%"
"Jan 02, 2015","7.638","7.675","7.675","7.638","-0.74%"
"Dec 31, 2014","7.695","7.800","7.800","7.695","-1.17%"
"Dec 30, 2014","7.786","7.800","7.800","7.786","-0.18%"
"Dec 29, 2014","7.800","7.870","7.870","7.800","-0.14%"
"Dec 28, 2014","7.811","7.811","7.811","7.811","0.00%"
"Dec 24, 2014","7.811","7.800","7.816","7.800","-0.74%"
"Dec 23, 2014","7.869","7.940","7.940","7.869","-0.89%"
"Dec 22, 2014","7.940","8.009","8.009","7.940","-0.44%"
"Dec 19, 2014","7.975","7.975","7.975","7.975","-1.46%"
"Dec 18, 2014","8.093","8.163","8.178","8.093","-1.20%"
"Dec 17, 2014","8.191","8.219","8.219","8.191","0.00%"
"Dec 16, 2014","8.191","8.074","8.215","8.074","1.31%"
"Dec 15, 2014","8.085","8.009","8.089","7.960","2.71%"
"Dec 14, 2014","7.872","7.872","7.872","7.872","0.00%"
"Dec 12, 2014","7.872","7.815","7.872","7.815","0.56%"
"Dec 11, 2014","7.828","7.765","7.828","7.765","0.81%"
"Dec 10, 2014","7.765","7.760","7.801","7.760","0.32%"
"Dec 09, 2014","7.740","7.699","7.740","7.692","0.89%"
"Dec 08, 2014","7.672","7.678","7.678","7.646","0.07%"
"Dec 05, 2014","7.667","7.637","7.671","7.637","-0.07%"
"Dec 04, 2014","7.672","7.665","7.672","7.665","0.31%"
"Dec 03, 2014","7.648","7.631","7.689","7.620","0.38%"
"Dec 02, 2014","7.619","7.597","7.619","7.597","0.05%"
"Dec 01, 2014","7.615","7.625","7.632","7.608","-0.14%"
"Nov 30, 2014","7.626","7.626","7.626","7.626","0.00%"
"Nov 28, 2014","7.626","7.619","7.626","7.619","0.13%"
"Nov 27, 2014","7.616","7.625","7.639","7.616","-0.47%"
"Nov 26, 2014","7.652","7.641","7.669","7.639","0.04%"
"Nov 25, 2014","7.649","7.626","7.649","7.608","0.34%"
"Nov 24, 2014","7.623","7.667","7.667","7.622","-0.64%"
"Nov 21, 2014","7.672","7.694","7.694","7.653","-0.80%"
"Nov 20, 2014","7.734","7.803","7.803","7.734","-0.64%"
"Nov 19, 2014","7.784","7.756","7.810","7.756","-0.32%"
"Nov 18, 2014","7.809","7.804","7.818","7.804","-0.10%"
"Nov 17, 2014","7.817","7.872","7.872","7.817","-0.41%"
"Nov 16, 2014","7.849","7.849","7.849","7.849","0.00%"
"Nov 14, 2014","7.849","7.872","7.872","7.849","-0.29%"
"Nov 13, 2014","7.872","7.852","7.874","7.852","0.00%"
"Nov 12, 2014","7.872","7.838","7.872","7.838","0.23%"
"Nov 11, 2014","7.854","7.818","7.859","7.818","-0.14%"
"Nov 10, 2014","7.865","7.899","7.899","7.864","0.11%"
"Nov 07, 2014","7.856","7.872","7.872","7.852","0.20%"
"Nov 06, 2014","7.840","7.791","7.840","7.791","0.68%"
"Nov 05, 2014","7.787","7.697","7.787","7.697","-0.19%"
"Nov 04, 2014","7.802","7.792","7.808","7.792","-0.50%"
"Nov 03, 2014","7.841","7.846","7.873","7.841","-0.24%"
"Oct 31, 2014","7.860","7.886","7.886","7.837","-0.61%"
"Oct 30, 2014","7.908","7.873","7.912","7.873","0.23%"
"Oct 29, 2014","7.890","7.900","7.900","7.873","0.23%"
"Oct 28, 2014","7.872","7.860","7.872","7.860","-0.04%"
"Oct 27, 2014","7.875","7.766","7.881","7.766","-0.16%"
"Oct 24, 2014","7.888","7.766","7.898","7.766","-0.49%"
"Oct 23, 2014","7.927","7.928","7.928","7.847","-0.05%"
"Oct 22, 2014","7.931","7.928","7.931","7.926","-0.26%"
"Oct 21, 2014","7.952","7.951","7.975","7.951","-0.77%"
"Oct 20, 2014","8.014","8.050","8.064","8.014","-1.57%"
"Oct 17, 2014","8.142","8.145","8.145","8.142","0.18%"
"Oct 16, 2014","8.127","8.111","8.145","8.111","0.52%"
"Oct 15, 2014","8.085","8.105","8.105","8.071","-0.94%"
"Oct 14, 2014","8.162","8.167","8.187","8.162","0.01%"
"Oct 13, 2014","8.161","8.145","8.161","8.131","-0.05%"
"Oct 10, 2014","8.165","8.199","8.217","8.165","-0.85%"
"Oct 09, 2014","8.235","8.023","8.245","8.023","-0.31%"
"Oct 08, 2014","8.261","8.245","8.261","8.245","-0.05%"
"Oct 07, 2014","8.265","8.293","8.301","8.261","0.24%"
"Oct 06, 2014","8.245","8.279","8.279","8.245","-0.16%"
"Oct 03, 2014","8.258","8.237","8.258","8.237","0.18%"
"Oct 02, 2014","8.243","8.265","8.265","8.241","-0.58%"
"Oct 01, 2014","8.291","8.413","8.413","8.291","1.07%"
"Sep 30, 2014","8.203","8.182","8.241","8.182","-0.68%"
"Sep 29, 2014","8.259","8.088","8.259","7.847","2.20%"
"Sep 27, 2014","8.081","8.081","8.081","8.081","0.09%"
"Sep 26, 2014","8.074","8.020","8.074","8.020","0.41%"
"Sep 25, 2014","8.041","8.034","8.041","8.034","-0.25%"
"Sep 24, 2014","8.061","8.060","8.061","8.060","-0.04%"
"Sep 23, 2014","8.064","8.073","8.073","8.064","0.50%"
"Sep 22, 2014","8.024","8.033","8.033","7.820","-0.25%"
"Sep 19, 2014","8.044","8.053","8.053","8.037","-0.24%"
"Sep 18, 2014","8.063","8.086","8.086","8.062","0.15%"
"Sep 17, 2014","8.051","8.045","8.054","8.045","-0.02%"
"Sep 16, 2014","8.053","7.995","8.063","7.995","0.99%"
"Sep 15, 2014","7.974","7.610","7.983","7.610","0.71%"
"Sep 13, 2014","7.918","7.918","7.918","7.918","0.00%"
"Sep 12, 2014","7.918","7.899","7.935","7.899","0.20%"
"Sep 11, 2014","7.902","8.005","8.005","7.899","0.05%"
"Sep 10, 2014","7.898","7.872","7.905","7.872","0.64%"
"Sep 09, 2014","7.848","7.767","7.848","7.767","0.37%"
"Sep 08, 2014","7.819","7.832","7.832","7.806","-0.41%"
"Sep 05, 2014","7.851","7.832","7.898","7.832","-0.49%"
"Sep 04, 2014","7.890","7.872","7.894","7.872","-0.69%"
"Sep 03, 2014","7.945","8.004","8.004","7.945","-0.72%"
"Sep 02, 2014","8.003","7.985","8.004","7.985","0.45%"
"Sep 01, 2014","7.967","8.056","8.056","7.957","-0.24%"
"Aug 31, 2014","7.986","7.986","7.986","7.986","0.00%"
"Aug 29, 2014","7.986","7.977","7.990","7.977","-0.34%"
"Aug 28, 2014","8.013","8.010","8.024","8.010","-0.11%"
"Aug 27, 2014","8.022","8.016","8.022","8.014","-0.01%"
"Aug 26, 2014","8.023","7.945","8.023","7.945","0.29%"
"Aug 25, 2014","8.000","7.989","8.000","7.983","-0.07%"
"Aug 22, 2014","8.006","8.009","8.009","7.996","-0.17%"
"Aug 21, 2014","8.020","8.015","8.028","8.015","-0.05%"
"Aug 20, 2014","8.024","8.015","8.028","8.010","-0.02%"
"Aug 19, 2014","8.026","8.054","8.054","8.025","0.29%"
"Aug 18, 2014","8.003","8.002","8.003","8.002","-0.09%"
"Aug 15, 2014","8.010","7.975","8.014","7.975","0.31%"
"Aug 14, 2014","7.985","7.975","7.985","7.962","-0.39%"
"Aug 13, 2014","8.016","8.001","8.018","8.001","0.02%"
"Aug 12, 2014","8.014","8.001","8.027","8.001","0.06%"
"Aug 11, 2014","8.009","8.132","8.132","8.009","-0.19%"
"Aug 10, 2014","8.024","8.024","8.024","8.024","0.00%"
"Aug 08, 2014","8.024","8.001","8.024","8.001","0.33%"
"Aug 07, 2014","7.998","7.975","7.998","7.975","0.28%"
"Aug 06, 2014","7.976","7.981","7.996","7.974","0.49%"
"Aug 05, 2014","7.937","7.942","7.942","7.937","1.57%"
"Aug 04, 2014","7.814","7.896","7.896","7.754","-0.40%"
"Aug 02, 2014","7.845","7.845","7.845","7.845","0.00%"
"Aug 01, 2014","7.845","7.870","7.870","7.784","0.00%"
"Jul 31, 2014","7.845","7.845","7.845","7.845","-0.27%"
"Jul 27, 2014","7.866","7.866","7.866","7.866","0.00%"
"Jul 25, 2014","7.866","7.870","7.870","7.784","0.77%"
"Jul 24, 2014","7.806","7.741","7.806","7.741","-0.98%"
"Jul 23, 2014","7.883","7.922","7.922","7.883","0.50%"
"Jul 22, 2014","7.844","7.870","7.870","7.819","0.44%"
"Jul 21, 2014","7.810","7.806","7.827","7.774","-0.20%"
"Jul 20, 2014","7.826","7.826","7.826","7.826","0.00%"
"Jul 18, 2014","7.826","7.802","7.826","7.755","0.29%"
"Jul 17, 2014","7.803","7.814","7.814","7.802","-0.24%"
"Jul 16, 2014","7.822","7.851","7.851","7.789","-0.45%"
"Jul 15, 2014","7.857","7.857","7.857","7.857","-0.06%"
"Jul 14, 2014","7.862","7.615","7.862","7.615","0.55%"
"Jul 12, 2014","7.819","7.819","7.819","7.819","0.00%"
"Jul 11, 2014","7.819","7.819","7.819","7.811","1.13%"
"Jul 10, 2014","7.732","7.692","7.732","7.692","-0.48%"
"Jul 09, 2014","7.769","7.769","7.769","7.769","0.00%"
"Jul 08, 2014","7.769","7.762","7.769","7.755","-0.12%"
"Jul 07, 2014","7.778","7.819","7.819","7.667","-0.10%"
"Jul 04, 2014","7.786","7.768","7.795","7.768","0.19%"
"Jul 03, 2014","7.771","7.756","7.771","7.746","0.10%"
"Jul 02, 2014","7.763","7.762","7.773","7.749","-0.46%"
"Jul 01, 2014","7.799","7.826","7.826","7.790","-0.42%"
"Jun 30, 2014","7.832","7.870","7.870","7.788","-0.31%"
"Jun 27, 2014","7.856","7.775","7.869","7.775","0.59%"
"Jun 26, 2014","7.810","7.769","7.810","7.769","0.21%"
"Jun 25, 2014","7.794","7.845","7.845","7.788","0.93%"
"Jun 24, 2014","7.722","7.740","7.769","7.719","-0.01%"
"Jun 23, 2014","7.723","7.618","7.723","7.618","0.88%"
"Jun 20, 2014","7.656","7.668","7.675","7.656","-0.89%"
"Jun 19, 2014","7.725","7.744","7.745","7.725","0.01%"
"Jun 18, 2014","7.724","7.719","7.757","7.719","0.39%"
"Jun 17, 2014","7.694","7.694","7.694","7.694","0.17%"
"Jun 16, 2014","7.681","7.669","7.681","7.657","-0.29%"
"Jun 13, 2014","7.703","7.273","7.703","7.273","0.00%"
"Jun 12, 2014","7.703","7.703","7.703","7.703","-0.05%"
"Jun 11, 2014","7.707","7.707","7.707","7.701","0.64%"
"Jun 10, 2014","7.658","7.670","7.670","7.658","0.21%"
"Jun 09, 2014","7.642","7.633","7.654","7.633","-0.49%"
"Jun 06, 2014","7.680","7.645","7.687","7.645","-0.07%"
"Jun 05, 2014","7.685","7.683","7.690","7.683","-0.14%"
"Jun 04, 2014","7.696","7.658","7.696","7.654","0.35%"
"Jun 03, 2014","7.669","7.646","7.672","7.646","0.03%"
"Jun 02, 2014","7.667","7.659","7.667","7.659","0.18%"
"May 30, 2014","7.653","7.659","7.671","7.653","-0.67%"
"May 28, 2014","7.705","7.671","7.705","7.671","0.94%"
"May 26, 2014","7.633","7.622","7.636","7.622","0.12%"
"May 25, 2014","7.624","7.624","7.624","7.624","0.00%"
"May 23, 2014","7.624","7.610","7.624","7.610","-0.04%"
"May 22, 2014","7.627","7.609","7.627","7.609","0.24%"
"May 21, 2014","7.609","7.595","7.609","7.595","0.69%"
"May 20, 2014","7.557","7.550","7.557","7.550","0.23%"
"May 19, 2014","7.540","7.550","7.550","7.538","-0.41%"
"May 16, 2014","7.571","7.544","7.578","7.544","-0.75%"
"May 14, 2014","7.628","7.655","7.655","7.618","-0.17%"
"May 13, 2014","7.641","7.711","7.711","7.641","0.13%"
"May 12, 2014","7.631","7.650","7.650","7.631","-0.13%"
"May 09, 2014","7.641","7.588","7.641","7.588","-0.35%"
"May 08, 2014","7.668","7.675","7.675","7.652","0.30%"
"May 07, 2014","7.645","7.626","7.645","7.626","0.10%"
"May 06, 2014","7.637","7.644","7.644","7.627","0.13%"
"May 05, 2014","7.627","7.626","7.627","7.621","-0.07%"
"May 02, 2014","7.632","7.595","7.632","7.595","-0.03%"
"Apr 30, 2014","7.634","7.627","7.638","7.627","0.39%"
"Apr 29, 2014","7.604","7.583","7.604","7.583","0.22%"
"Apr 28, 2014","7.587","7.603","7.603","7.575","-0.11%"
"Apr 25, 2014","7.595","7.623","7.623","7.595","-0.54%"
"Apr 24, 2014","7.636","7.628","7.652","7.628","0.12%"
"Apr 23, 2014","7.627","7.629","7.629","7.626","0.09%"
"Apr 22, 2014","7.620","7.598","7.620","7.598","0.46%"
"Apr 21, 2014","7.585","7.629","7.629","7.585","0.40%"
"Apr 17, 2014","7.555","7.556","7.556","7.532","-0.30%"
"Apr 16, 2014","7.578","7.569","7.578","7.556","0.05%"
"Apr 15, 2014","7.574","7.570","7.574","7.570","-0.30%"
"Apr 14, 2014","7.597","7.570","7.630","7.570","-0.08%"
"Apr 11, 2014","7.603","7.631","7.631","7.603","-0.09%"
"Apr 10, 2014","7.610","7.655","7.655","7.610","-0.39%"
"Apr 09, 2014","7.640","7.640","7.640","7.640","0.00%"
"Apr 08, 2014","7.640","7.655","7.655","7.640","0.01%"
"Apr 07, 2014","7.639","7.667","7.667","7.639","-0.21%"
"Apr 04, 2014","7.655","7.687","7.695","7.655","-0.22%"
"Apr 03, 2014","7.672","7.703","7.703","7.669","0.43%"
"Apr 02, 2014","7.639","7.655","7.655","7.639","-0.40%"
"Apr 01, 2014","7.670","7.679","7.712","7.670","-0.43%"
"Mar 28, 2014","7.703","7.728","7.728","7.703","0.00%"
"Mar 27, 2014","7.703","7.752","7.752","7.703","-0.68%"
"Mar 26, 2014","7.756","7.752","7.756","7.752","-0.04%"
"Mar 25, 2014","7.759","7.776","7.776","7.759","0.35%"
"Mar 24, 2014","7.732","7.679","7.732","7.679","0.05%"
"Mar 21, 2014","7.728","7.703","7.734","7.703","-0.34%"
"Mar 20, 2014","7.754","7.849","7.849","7.754","0.82%"
"Mar 19, 2014","7.691","7.691","7.691","7.691","0.08%"
"Mar 18, 2014","7.685","7.703","7.703","7.685","-0.62%"
"Mar 17, 2014","7.733","7.752","7.764","7.733","-0.36%"
"Mar 14, 2014","7.761","7.752","7.761","7.752","-0.26%"
"Mar 13, 2014","7.781","7.994","7.994","7.781","0.05%"
"Mar 12, 2014","7.777","7.776","7.777","7.776","0.18%"
"Mar 11, 2014","7.763","7.752","7.763","7.752","0.09%"
"Mar 10, 2014","7.756","7.752","7.756","7.752","-0.59%"
"Mar 09, 2014","7.802","7.802","7.802","7.802","0.00%"
"Mar 07, 2014","7.802","7.752","7.802","7.752","-0.13%"
"Mar 06, 2014","7.812","7.848","7.848","7.812","0.87%"
"Mar 05, 2014","7.745","7.752","7.752","7.745","-1.05%"
"Mar 04, 2014","7.827","7.824","7.836","7.824","0.08%"
"Mar 03, 2014","7.821","7.752","7.829","7.752","-1.11%"
"Feb 28, 2014","7.909","7.917","7.922","7.909","-0.45%"
"Feb 27, 2014","7.945","7.948","7.948","7.938","-1.41%"
"Feb 26, 2014","8.059","8.163","8.163","8.020","-0.07%"
"Feb 25, 2014","8.065","8.035","8.065","7.940","1.19%"
"Feb 24, 2014","7.970","7.752","7.970","7.752","0.29%"
"Feb 21, 2014","7.947","7.992","7.992","7.947","0.93%"
"Feb 20, 2014","7.874","7.859","7.874","7.859","0.37%"
"Feb 19, 2014","7.845","7.896","7.896","7.845","-0.51%"
"Feb 18, 2014","7.885","7.882","7.918","7.882","-0.20%"
"Feb 17, 2014","7.901","7.991","7.991","7.845","-0.72%"
"Feb 14, 2014","7.958","7.991","7.991","7.931","-0.36%"
"Feb 13, 2014","7.987","7.967","7.987","7.967","0.24%"
"Feb 12, 2014","7.968","8.015","8.015","7.968","-0.56%"
"Feb 11, 2014","8.013","7.967","8.021","7.967","-0.63%"
"Feb 10, 2014","8.064","7.991","8.111","7.991","-0.41%"
"Feb 07, 2014","8.097","8.111","8.111","8.097","0.20%"
"Feb 06, 2014","8.081","8.111","8.111","8.081","-0.06%"
"Feb 05, 2014","8.086","8.050","8.086","8.050","-0.36%"
"Feb 04, 2014","8.115","8.232","8.232","8.110","0.50%"
"Feb 03, 2014","8.075","7.990","8.075","7.990","0.22%"
"Jan 30, 2014","8.057","8.014","8.057","7.966","0.24%"
"Jan 29, 2014","8.038","8.068","8.068","8.038","-1.34%"
"Jan 28, 2014","8.147","8.267","8.267","8.147","-0.16%"
"Jan 27, 2014","8.160","7.990","8.162","7.990","1.61%"
"Jan 24, 2014","8.031","8.031","8.031","8.031","0.78%"
"Jan 23, 2014","7.969","8.049","8.049","7.969","0.99%"
"Jan 22, 2014","7.891","7.894","7.894","7.885","0.41%"
"Jan 21, 2014","7.859","7.871","7.889","7.856","-0.59%"
"Jan 20, 2014","7.906","7.989","7.989","7.891","0.36%"
"Jan 17, 2014","7.878","7.811","7.878","7.811","-0.97%"
"Jan 16, 2014","7.955","8.000","8.020","7.955","-1.06%"
"Jan 15, 2014","8.040","8.289","8.289","8.016","-0.88%"
"Jan 14, 2014","8.111","8.111","8.111","8.111","0.00%"
"Jan 13, 2014","8.111","8.060","8.192","8.060","-1.96%"
"Jan 10, 2014","8.273","8.349","8.349","8.273","-0.97%"
"Jan 09, 2014","8.354","8.436","8.436","8.354","-1.08%"
"Jan 08, 2014","8.445","8.465","8.495","8.444","-1.26%"
"Jan 07, 2014","8.553","8.623","8.623","8.542","1.21%"
"Jan 06, 2014","8.451","8.344","8.480","8.344","0.80%"
"Jan 03, 2014","8.384","8.235","8.384","8.235","4.53%"
"Jan 02, 2014","8.021","8.041","8.041","7.982","0.64%"
"Dec 31, 2013","7.970","8.081","8.081","7.934","-1.35%"
"Dec 30, 2013","8.079","8.153","8.153","8.006","0.46%"
"Dec 27, 2013","8.042","8.150","8.150","7.969","0.36%"
"Dec 25, 2013","8.013","8.013","8.013","8.013","0.00%"
"Dec 24, 2013","8.013","8.085","8.085","7.988","-0.22%"
"Dec 23, 2013","8.031","7.991","8.038","7.975","0.02%"
"Dec 20, 2013","8.029","8.026","8.063","8.026","0.32%"
"Dec 19, 2013","8.003","7.889","8.003","7.889","0.26%"
"Dec 18, 2013","7.982","8.027","8.080","7.978","-0.34%"
"Dec 17, 2013","8.009","8.031","8.031","7.987","-1.17%"
"Dec 16, 2013","8.104","7.983","8.124","7.983","-0.01%"
"Dec 13, 2013","8.105","8.091","8.125","8.091","-0.78%"
"Dec 12, 2013","8.169","8.161","8.235","8.161","-0.07%"
"Dec 11, 2013","8.175","8.223","8.223","8.175","-1.05%"
"Dec 10, 2013","8.262","8.321","8.321","8.262","-0.24%"
"Dec 09, 2013","8.282","8.282","8.282","8.282","0.23%"
"Dec 06, 2013","8.263","8.288","8.300","8.263","-0.31%"
"Dec 05, 2013","8.289","8.206","8.289","8.206","0.84%"
"Dec 04, 2013","8.220","8.237","8.237","8.215","0.82%"
"Dec 03, 2013","8.153","8.080","8.153","8.080","-0.04%"
"Dec 02, 2013","8.156","8.254","8.254","8.156","-0.72%"
"Nov 29, 2013","8.215","8.325","8.325","8.166","1.08%"
"Nov 28, 2013","8.127","8.105","8.127","8.086","1.23%"
"Nov 27, 2013","8.028","8.066","8.066","8.026","0.20%"
"Nov 26, 2013","8.012","8.026","8.099","7.930","0.35%"
"Nov 25, 2013","7.984","7.953","8.025","7.899","-0.10%"
"Nov 22, 2013","7.992","7.995","8.006","7.951","0.67%"
"Nov 21, 2013","7.939","8.094","8.094","7.933","0.60%"
"Nov 20, 2013","7.892","7.917","7.917","7.866","0.77%"
"Nov 19, 2013","7.832","7.901","7.901","7.812","-0.60%"
"Nov 18, 2013","7.879","7.729","7.879","7.729","0.18%"
"Nov 17, 2013","7.865","7.865","7.865","7.865","0.00%"
"Nov 15, 2013","7.865","7.877","7.906","7.813","-1.01%"
"Nov 14, 2013","7.945","8.036","8.036","7.945","1.02%"
"Nov 13, 2013","7.865","7.581","7.865","7.581","1.80%"
"Nov 12, 2013","7.726","7.620","7.726","7.620","2.73%"
"Nov 11, 2013","7.521","7.299","7.521","7.299","2.47%"
"Nov 08, 2013","7.340","7.317","7.340","7.294","-1.26%"
"Nov 07, 2013","7.434","7.445","7.492","7.434","1.28%"
"Nov 06, 2013","7.340","7.266","7.340","7.266","2.40%"
"Nov 05, 2013","7.168","7.327","7.327","7.168","-0.57%"
"Nov 04, 2013","7.209","7.431","7.431","7.192","2.53%"
"Nov 03, 2013","7.031","7.031","7.031","7.031","0.00%"
"Nov 01, 2013","7.031","7.222","7.222","7.004","2.30%"
"Oct 31, 2013","6.873","6.811","6.946","6.811","1.85%"
"Oct 30, 2013","6.748","6.741","6.748","6.740","1.90%"
"Oct 29, 2013","6.622","6.606","6.677","6.587","-1.16%"
"Oct 28, 2013","6.700","6.739","6.773","6.684","-1.51%"
"Oct 27, 2013","6.803","6.803","6.803","6.803","0.00%"
"Oct 25, 2013","6.803","6.806","6.896","6.782","-2.93%"
"Oct 24, 2013","7.008","6.974","7.011","6.974","-1.10%"
"Oct 23, 2013","7.086","7.103","7.103","7.086","-0.71%"
"Oct 22, 2013","7.137","7.185","7.185","7.137","-0.53%"
